Distance,Prijs
280.40180124948904,16791276.652529646
260.1036422779738,16159951.141476676
213.1592598823747,15811875.487605345
227.08921669467762,15900000.394380549
254.21494540802453,16425731.04214613
239.55630620666795,16166759.993980011
232.1023644460645,15944078.914471643
217.21442625983363,16147378.880157817
219.78413399497668,16119834.084641924
252.30489491035559,16430322.946228104
254.6349018522149,16147110.047677318
239.89300017870943,16109742.193583477
261.45932518961934,16318850.040577509
230.75268541501512,15936034.448180238
209.90361943258557,15789094.63600649
240.6669417677962,16091798.79980023
209.16953007018154,15826172.19193715
241.2408641858316,16214453.290056536
218.34894631392024,15851548.690197201
205.67906825318448,15795256.733242707
246.90875569347006,16290826.508082679
247.8542334883703,16339827.146536112
262.1687301715276,16408364.948676087
228.51279221588482,15953884.373445814
235.39554040676626,16143678.5001887
252.73914393937983,15973687.580775965
236.55335168148645,16286798.303124119
217.3285006906565,15835321.703068426
241.05911627592732,16131920.788210575
221.82152957549042,16053977.65788016
238.01732894233717,16100738.560645299
230.18957170011763,15930867.804118596
257.0342775853931,16371268.87896929
210.10443145878835,15701833.014373217
231.52313312650583,15890925.755723175
232.93230586731084,15957919.507396648
211.74064800289224,15707446.841190917
203.20598291764898,15748207.429075927
245.56676581452436,16102925.700124897
247.8173823187955,16355527.68369648
232.87775059371447,16082906.541779483
243.58857702550947,16112698.805734757
229.58681122892642,16011708.19954288
243.4698701958094,16321600.956304915
242.9427043180366,16199796.677002855
256.41027330393666,16335216.722914658
228.99887233390402,16266087.049280819
220.0945785588776,16038143.900556827
220.65170363749397,15885240.308379535
220.48213796321934,16011584.746403312
223.82882124262858,15855171.719218612
246.58905387799797,16012865.38961074
204.0779141155652,15757937.886812612
260.36814162459234,16355704.18589341
230.38664958172927,15911085.01028717
217.15870524036816,15695145.429888697
213.51801358950533,15765118.478876997
235.08232452694878,15955683.77092901
246.09975701206375,16137555.9625696
244.74886843354423,16107678.775618345
225.20012467876225,15793908.335728474
230.35434277853813,16285938.727589667
252.61365996270635,16241002.807522979
273.65622729612664,16644676.929215515
235.29811841240706,15968912.24330291
212.23938984889938,15856536.800478663
226.69370701469845,15828564.514004411
237.41947438189936,16246869.140407175
250.11579311235823,16196336.119819282
261.21897183587936,16267038.991279814
248.27820236870096,16306403.369841848
212.00421769052878,15874029.05657125
244.62103334878202,16171663.727909122
248.06683076355955,16379804.710123004
225.90924865202277,15773948.045098128
229.85768436709793,16034336.326761924
223.39305547976664,16091120.840826228
257.380375012312,16157050.501339654
247.53754569553914,16182861.082282593
231.4707080755045,16076021.344896393
208.94343857511564,15657763.576812029
247.48070339743066,16137576.065552184
233.96457402702893,15968153.596905962
222.07401356578242,15767833.389074419
233.28731432291423,15975056.350715792
257.9105935076386,16178261.75712445
221.87080141715512,16178920.724085687
251.97418989808781,16106937.953003127
244.21103390548743,16133188.500988163
229.77855995106,15883306.174400857
250.60811150138366,16173130.839806639
244.24873708984816,16094894.308709662
190.7107891938647,15584678.84777162
231.68613786646986,15890778.196268879
243.3071248836879,16296619.296135517
221.3375406948722,15815981.551492205
239.82570930121304,16062455.978390208
239.07312267049406,16427247.410721727
240.92292050479713,16241669.874633215
237.2754070451196,16160330.777334806
219.530780880103,16239804.482465073
244.5034111297878,16219499.116937239
239.66893044243727,16440039.6671139
249.97069149057205,16356758.611958243
244.82539458109034,16044400.984964455
248.45269543326864,16121216.291246364
238.9239176187611,15992672.935904143
204.38773627569122,15960585.178673245
218.4727764970341,15981833.294251787
264.05351165949855,16383511.861206342
223.1016469751211,15843506.716497274
262.6234707366131,16353186.246062223
257.3667920125907,16626021.341112358
253.22573830847443,16530952.46326642
269.3338834519216,16501604.194909042
224.8158197542974,16016423.789650043
229.76254255810164,16030046.157014867
222.64801945011527,15758725.751791844
211.2940465468926,15997326.553854056
267.76807369088937,16404264.25693
220.40283976711365,15805013.111227907
274.3795373623505,16630104.250692228
232.09248745266572,15808110.626432665
248.85570596258665,16278704.252835099
219.69954446349772,16018751.343581801
232.87745380470972,15960064.506831836
221.7760207808377,15782970.27339102
230.89094450366483,15964638.907181457
231.57893178807237,16136911.456254002
213.26890968496042,16199134.71446161
262.45729213136434,16922478.118405577
228.4476106742859,16101934.000706345
244.37554548222965,16126676.943452775
248.82213278024102,16346942.45003205
266.11165466795364,16324398.540465765
237.6013030749394,15977751.079096187
244.8159907320613,16158366.214306233
242.6837490121539,16364893.4137147
228.87375550340082,16268453.594315603
227.3581389304518,15995768.001823384
250.20499565996082,16223787.839475961
227.01981540295878,15945696.750782225
207.93372449910004,15854035.337031605
256.8746570829243,16375136.549787404
244.8086322824047,16386895.113244813
225.24331537310798,16044649.457946759
269.116902534127,16499504.281613382
242.013197948304,16068627.813967738
253.04611908250672,16150469.979125358
212.2607940030769,15820689.4833301
248.2343455184266,15964401.153228372
256.8667117580841,16189808.833766483
233.0522329914971,16086268.121478679
222.56041840162823,15878049.651968107
233.30971974413302,15894359.988508053
281.1344643708852,16715867.100132443
256.4530215763542,16261377.714166338
275.7392904399786,16419566.55714683
220.85445403067249,15739470.886969024
238.39804496066338,16134492.74437381
221.30952854855815,15907289.24695931
242.28330408261297,16187719.652819557
242.92279059479907,16429328.832606737
247.6290990021348,16126579.870570542
215.7057199869021,15923775.002557527
207.27546460180008,15737764.998992343
225.79699367637224,15918742.29647816
218.89429227769347,15845994.065086246
258.6103115753213,16296105.816608666
219.72065310356243,16031526.248104343
231.43486706367005,16160726.478936827
247.10733403126974,16326022.609664071
236.11565625049604,16087876.764732253
229.7901170176829,15910980.083051564
263.47159080858046,16550964.02055063
245.48743212370084,16255109.143402848
261.81297377543797,16290339.328645147
260.7140150847854,16360095.240360692
238.99277535686127,16092675.638938762
252.26657153138586,16342177.269394951
257.91153485121197,16440517.19248641
227.57707759787013,16105486.237182695
236.9156231473127,16264372.550846303
249.56094315364635,16308379.687832793
229.02959387154962,15915416.923171658
236.1242077617659,16187953.23571514
239.37627774101634,16367740.101610247
223.43455729116377,16097478.313541466
252.4715256884371,16173744.977663917
248.3578531124796,16600995.541137503
229.40914809785974,15944105.89917633
222.56125743431863,15899257.59410599
253.73837082805397,16057434.278156485
236.68335014061836,15960056.758062864
201.37951592973693,15629939.873298734
228.94053428899696,15795188.63316476
229.73741893029742,16276228.115768079
213.74436844552295,15923874.558348369
244.92750240256876,16394511.075139375
258.94672884287445,16331454.105275027
252.3433825230993,16507728.707174536
243.9056588586937,16526708.118057787
236.4857005122976,15924878.356438166
210.10606814899722,15793865.931967942
248.849221139441,16348852.801802076
248.2858332338604,16053770.05547882
276.5273247964812,16506053.774211267
216.02199909406798,15967952.181905221
239.79142572515906,15955801.422712091
223.15452043860506,16209515.78787869
236.76072726652907,16618909.879116133
251.1344092448346,16145861.179030681
239.23062770513783,16056109.500335846
247.86764989370775,16257693.265847845
224.26225247682171,15864222.871178048
266.8983019670027,16325020.551081266
234.7564839338317,16203567.831979198
247.5230079982751,16208582.611948412
244.1287747017398,16144846.699265622
226.34680820534265,16143232.363236103
241.1237825344978,16379647.484328818
220.0887366383811,15801323.082783867
229.3223123287329,16353462.780170508
264.04296246800504,16170323.029445892
215.50255294054733,15890887.273626575
261.6175524079901,16487869.849908007
244.50998229277374,16007264.97666444
220.30347246718034,15942507.271984948
223.50999926795333,16142910.348570487
243.9187213783907,16184090.07427095
215.15900710292536,15909302.895700686
235.5729529355514,16156589.472299073
228.06950921245502,15959582.163943049
221.15796760821527,15975940.475992665
235.79143886994558,16490064.53993579
254.8017912508676,16323986.678367775
243.58661067487245,16231701.497049402
237.9541133324025,16085131.391668346
241.12249801267018,16102496.548896294
240.5167871553605,16257646.206064107
280.6104213032122,16668187.397906713
283.0165629513092,16700808.501973793
213.50190568904443,15758603.846615873
222.8077527480214,16159492.737352261
243.28053266591246,16035227.015717357
228.4369553559371,16187821.555367278
233.37322305110177,16104224.516837953
259.98358317228946,16246608.285352888
252.93363899115081,16169503.096409675
233.94101847427592,16050988.820412468
256.69352951547467,16422826.459059497
244.90170867528468,16497085.368618794
244.47633941463022,16071860.545957685
225.29394593466154,15880135.746343156
243.21326105353214,16019326.899269626
239.37778837078162,16138238.361643957
234.37138216252924,16177824.198529381
226.89036372696162,16077934.955338474
272.34850959625953,16341815.88708
233.78960703127058,16140309.424089279
228.98079530165262,15675082.326781163
293.6981410790188,16752875.421959322
221.1511899935954,15737529.712360691
237.1694036534874,16102694.052600266
211.99601645553435,15756910.012814697
217.42767287258067,15711211.186418943
210.18456379796956,15577215.38539167
259.78253415341794,16480564.987106355
237.5886746726305,15960833.16845099
224.73391922123386,15888275.504445873
199.42137183158644,15722986.606638605
198.94626676842677,15684233.041597268
216.81826351664864,15838052.997096693
237.28740704185364,16367039.921403673
234.78430358906917,16071764.913842859
220.62865695222789,16100027.00240407
224.30330074138507,16178236.426204707
221.7724429861844,15942717.88341497
243.56399705787854,16047224.86864237
243.28602249725571,16166428.283491354
219.3400962642734,15831228.522645172
204.68976334318847,15847760.71115676
236.3942234863842,16270716.603313275
217.01499236158392,16123998.749968234
251.74012292490636,16287731.671862023
215.83543147147037,16353509.154221265
244.19742610803272,16206211.800407743
252.07458352763555,16460692.86754587
193.47726700643273,15545029.64461186
252.07737155027198,16422947.909913747
243.3731289954232,16020763.030472407
215.65539452957285,15707545.690105451
241.10367623720495,16099073.656798411
251.15549727373042,16207149.12592296
255.00339105085462,16254299.435547994
225.8005162062414,16278875.794675263
250.34171132198892,16274426.631803006
234.78979333539002,15869639.598816263
256.15688937442815,16330274.696390295
237.0819052766273,16087437.544930954
256.0282675851004,16230266.538820345
212.87250502213902,15708273.93172746
259.89895384635633,16300487.43772879
260.57682698782264,16384677.968915496
263.89264171269866,16538924.769737853
219.87712512559145,15896697.512775328
245.1248181065214,16457556.111413555
245.04265768223718,16010505.217718158
269.9180396886754,16768106.083248427
271.41331130987294,16966288.729743175
264.08974040296323,17030101.542358108
235.73274379909046,16084420.40310666
240.37401928432945,16036449.932913247
273.34047345943225,16614777.700500961
231.0705016123012,16111019.630863843
240.2862052874593,15826442.055207774
235.95756396149505,16073582.012011683
216.0613059610398,16122261.204009185
217.43431501750322,15932077.923480818
226.48415771087016,15931657.443959309
253.91057919637566,16320760.896417342
239.89992606373355,16069432.432142386
233.07151360659327,15850769.433753151
246.11223029420944,16332733.982156212
235.9157820942159,16137426.295211658
261.35133159711967,16497037.893659392
221.43139254559685,15769034.97330357
233.87612668909344,16203729.290035745
218.24912402919156,16293550.316495128
243.8927203412223,16265923.219549652
232.48709033368092,16292705.92493663
265.6099486819114,16480511.290328968
243.54740088022228,16332729.81274375
268.74950854343456,16287063.298046365
258.6124536776697,16244429.99588323
260.35597767138955,16256935.643947715
271.64768103711845,16498430.730096776
232.23386159456805,15913789.760812331
258.42721215792596,16404871.303970102
256.95901001841366,16188229.141757578
233.38655814650346,15949212.258293092
222.04501230816254,15917285.312418168
229.3771251359184,15898608.604863223
246.5620378171793,16361036.341456871
224.6875353416199,16126370.706650233
264.1264889070236,16876694.494072184
221.7659392805545,15990025.147578485
198.17094622962063,15658170.466124192
265.00721927956397,16220430.735274997
222.24654580452673,15810388.845461018
242.19007562662688,16124140.998549141
246.4990828373413,16326393.709459987
234.0284945844919,16001433.18478121
237.72851177864305,16037036.576022135
224.50506256171738,16106307.455351017
228.390148422303,15840629.116882324
243.4523417643172,16508873.99963178
219.78880339960386,15881169.53316508
244.38903352824642,16407262.597441487
252.25684491725718,16124759.775970414
262.60561374279195,16266287.99750087
234.90289049347697,16021591.585535865
234.1260389071363,15804910.940171601
252.323588794617,16076690.290609526
237.80157996645895,16674293.538347883
238.36721002715797,16234043.50577109
244.5399543845995,15903765.405173091
249.82490650998227,16407661.902109653
245.88447292153654,16217995.162889611
265.5885657110744,16589921.06400824
224.26741976529482,15828178.968974428
231.05825870025086,16121904.26592409
266.12750932335143,16338760.70283933
201.05917825456578,15693171.929742651
240.24668769354133,16147148.76658379
257.39221082603547,16284205.825559061
255.07520414201807,16365325.653841136
228.96746496301975,15954303.839061365
264.0476365259223,16429548.271572517
205.52392521346624,15695246.730480073
235.5211333036406,16137389.09079694
240.04717236117156,16037444.246533098
235.33999443517797,16155060.297985151
229.95334032923634,16004448.04433888
227.98704525303978,15933802.358379183
229.0087883188824,15979018.047440859
216.31702216414257,15692776.776061129
207.89395473765097,15706304.067533722
225.47953371842908,15825514.353125246
275.3940996736457,16384827.924221423
217.7101025157893,16010530.593833718
223.0690643574239,16069552.558020022
257.1198390914999,16346473.037202904
229.79511819669293,16081794.401465015
214.098604542493,15736969.386885589
236.1685188858868,16246255.879747635
247.2101202107938,16070258.76463393
233.79462591899443,15920902.880449317
238.2184548698602,16270464.352850685
243.05583066236827,16203253.925934086
280.6122983336368,16554685.725158896
238.20617872277364,15934527.264132598
226.81304383513054,15951341.318852182
240.4806822658715,16260803.256794961
236.41308173650938,16276563.59230309
241.41130784213715,16396624.711542545
226.0787500641194,16137486.647138482
223.4075919757927,15635105.294445455
244.01053657649993,16161826.569114344
242.57848296087883,16125881.721966607
224.81145306540284,15933255.836000133
204.25845226338967,15859435.669687845
226.35241632685813,15947188.159039902
223.75071842047367,15909647.894886017
238.63048757801297,16037905.705946432
240.51785129324813,16005186.788286649
258.028252196076,16378445.967003457
238.57815861539802,16101652.659825182
283.83189838555444,16771550.00795259
233.17242742888064,16087151.676171646
205.32860124478563,15520831.621601688
208.56009279162362,15721790.955468291
240.35701132989115,16133587.466696179
254.12576634055424,16784698.446764268
210.58535983463406,15748968.266024489
233.17508795751044,16153933.73345311
270.1353121435808,16506704.813822186
244.98184874951016,16115731.311789224
245.9925085546585,16042506.391630664
229.76733167435583,15846326.420528904
237.8772607929529,16048245.579779746
222.4923739189667,16169336.592708835
253.8290637266245,16165499.734770695
251.51524231607007,16229653.635195917
228.22879912429445,15982597.203993034
222.5276879889294,15927650.967196727
258.0059876562985,16390870.656203829
235.0045841388782,16105397.833626764
217.0557836794677,16001757.963729575
215.29938643356206,15721059.232392883
269.83762853382177,16579987.302123934
214.31986145772188,15963446.077731222
254.80347346138515,16359049.045638649
248.91917127741522,16395677.503011592
241.76283951195188,16013144.366235586
276.1842805415315,16719387.725220388
216.27293374808085,16028532.157970767
262.8518184583791,16515354.664681505
261.2333988077986,16339013.77563553
228.70737770482296,16015563.18035165
237.67301782339766,16357677.69438771
247.20919113497644,16424304.164220558
238.36234380685593,16349158.56215968
195.8457588411914,15628607.916708823
252.4358588268483,16370279.801826362
205.1467478673074,15947173.001531571
206.1583950805857,15654429.591089485
200.33819611676586,15482200.596006932
229.1814213428593,15834612.740058621
267.7959192866456,16631296.436953863
249.06791050288697,16221520.038874283
239.5373761741747,16067351.47087538
258.9091922359034,16584827.160491617
211.83867501047587,15645002.685918588
225.87605947990411,15831485.79082359
250.3148871338634,16206269.158211967
208.20518672950925,15680049.189244907
280.907266569581,16703118.547224043
249.88834229644678,16182465.081100423
225.4601046836921,16129630.910943432
250.0656236119364,16554493.435422856
229.26366581294027,15963895.947898025
249.62804184225118,16111667.327238126
221.57638908011614,16108570.141608108
221.36812538470826,15857150.198428225
239.96177175240456,16074849.923131762
246.4645481042552,16130479.066929368
242.27758361956154,16332980.448178867
258.9534657285978,16371430.750122989
223.79775421320448,16024663.387026044
224.63416558905146,15925087.689916577
227.59002410383127,16204145.199504228
235.62134755086328,16387960.020660091
258.27024035460556,16486192.408497645
214.68819919664634,15915822.324735792
256.82556554446114,16419856.969750538
220.23519091034285,15919890.0534186
247.88604140756888,16367299.820954645
237.34546496338794,16096235.525626577
251.34738582638383,16132770.020512175
235.46221065558302,16333396.364794467
219.4305328635276,15778016.720940603
223.56712934885442,15973823.598378278
233.68378784155223,16039815.989362782
226.83047418503608,15916228.74605356
216.71190395265396,15652351.165486377
242.4789050264841,16093086.116528012
240.94936631726097,16123063.86445247
247.82788614006807,16145213.37686338
270.97762251847126,16423749.225505983
257.37456296699247,16182127.513367783
252.9207885889151,16261561.072735103
226.7233205583112,16033406.951364575
252.73270498000002,16143396.361335507
228.7514235573798,15964195.311956344
247.48736056623918,16334594.77983432
226.28107926638813,15806435.146839067
212.5440325383272,15860751.66746523
250.2979511990165,16233071.826350832
254.07082898184925,16125721.070870358
246.54788935408976,16349185.904377293
246.89565591330077,16255615.97065717
240.82164126177977,16185212.245474042
248.72032934643795,16126298.158695623
246.84038274047109,16186316.533402994
229.56704944423078,16068196.089039706
252.01395133269267,16628444.372073218
242.82313410779972,16262533.44336317
229.78449891262525,16087080.537640285
246.69545875671753,16187074.338115316
240.56828869335007,16327047.317327509
219.25310818353407,16170389.840724291
225.14811811186377,16129371.983200517
239.7719581079547,16242911.402738206
220.89116688594828,16042788.071629945
221.25516769589288,16109961.513816826
230.63059762847405,16199210.68330892
232.4200045815186,15998688.208557727
237.87600275888462,16398477.801538192
271.0065258136645,16483959.946959324
212.9706055849999,15905035.894091614
260.22606361801246,16312544.396820564
257.4239782597408,16160513.280120866
245.65707104289595,16248475.060439425
225.66487543575545,16063401.24779775
244.74333321024116,16234842.637531562
230.80810759331965,16023970.124388576
231.5201004270844,16167041.874146212
219.33655596052353,16039078.091856478
238.48182029573078,16187440.870487861
281.9796074749527,16568460.405986939
239.9864387957823,16175853.838209128
218.04689766525846,15857660.183383442
225.315178797595,15918569.268227626
237.54588399014798,16069846.169232363
253.09726439959866,16203962.674905693
269.2640361695227,16382929.195867961
229.41646993783863,16015595.81796852
235.23589206814418,16176223.247773627
256.8424311949038,16214385.901373917
265.31327016146105,16551758.986618726
259.69407686703096,16351102.641769506
199.00157419813783,15556968.961869864
257.1487235287556,16183973.326515995
237.67791938238932,15866510.972232139
233.60011752896025,16067771.315439364
250.94543544559465,16205823.645245474
254.45100688035566,16408036.763161292
249.079268092605,16384569.331465302
250.72304800237927,16114066.194919629
226.7786858151098,16125349.16484468
211.79150384581112,15932104.073732603
241.055037687652,16336615.047126785
250.52207321706803,16115052.195467625
254.46141328796446,16068502.676811308
251.78351148675208,16115082.738720316
273.46990168598,16423303.075922817
210.8334145974569,15771853.58396079
253.0047541776842,16263709.082705867
215.3232570895882,15885226.25945459
241.93799629737026,16116107.722926194
235.1811232454858,16221755.163411777
243.0977464484352,16052060.744728621
223.1156345599233,15854011.050471371
230.55556175513257,16021146.388621897
232.8038145758566,16474601.816688856
224.2518725123901,15973315.095039468
240.91426733785005,16317626.843003865
232.06459304789186,15987276.430256492
229.80976395984112,16175223.825871268
226.08630173279388,16098418.555516614
251.82223538665846,16234031.496094158
219.07488243183508,16240546.082105948
224.18319424980197,15985901.863593005
239.80847866836336,15876242.031057369
270.91854945311184,16585322.990592923
240.06741714768893,16352177.025680587
257.4439908234614,16147348.478923874
226.50447166663787,16327199.498050123
295.8132748695345,16690221.526995488
197.5502760475614,15854988.178944333
254.50707547466638,16182205.695225494
235.68623924860975,16382812.174844079
262.8777262812384,16383788.914017173
215.37523944224344,15961794.661547748
237.3418514491468,15857590.917333506
242.0808191006521,15957491.583875109
218.10750954883332,16005497.570610087
248.69072021292155,16149267.88221233
235.7036835698699,16265212.58821784
237.29288513706916,16055960.256058464
237.74204362018764,16166959.281023
235.95147789118434,16122618.516668014
261.8194963251195,16465523.220531804
243.25586852588702,16031091.533735506
211.09953765883637,15846143.076696018
241.31211262333866,16014404.731013851
246.5705862958555,16436291.672112748
200.85305398523678,15615779.55762856
239.47024023654774,16023827.946915051
232.902614388618,15971273.665194
253.05152214097882,16436755.628311764
218.51996843788848,15800945.428073047
249.09342529112743,16409647.08865909
204.53210524511587,15571388.300401578
236.91581278305398,15896930.803981867
207.38133459710787,15869865.766463775
216.67467665743592,16028280.879284294
237.15474017108693,16063481.28466983
235.16692103521584,15896471.718067897
237.9833757632993,16203732.733609632
253.83619933056468,16229304.207415802
244.85829892204453,16203087.751987647
243.40370792487988,16072705.72933921
209.00275901822798,15746502.027521763
223.89030545578404,15746733.308010798
242.00767485862895,16291123.511909148
249.7747901109421,16124434.799463183
242.09028537029857,16031441.497775048
261.32502711259394,16319952.683944225
233.70373360458893,16145352.982566576
251.1303739942554,16164193.661376923
213.87332032911317,15898286.922814632
262.3234107715148,16508770.231684266
261.78554808001,16177607.491712023
219.0705710878756,16035689.958768893
201.87368717375705,15692045.519866616
232.80073525436774,15960764.734659709
238.42280101324235,16249163.41645007
257.4058648377744,16300949.27310042
240.56066156987123,16194032.986252343
244.22868235032774,16261825.035800176
243.1796222380366,16217845.000783427
204.63800583560956,15766781.924943695
234.8440626430781,16060163.87493229
281.4024742859056,16544030.022110472
229.50125446113557,16170437.148252057
217.22480075846033,15845320.609784046
247.61433809780976,16239785.130988158
258.43567119452496,16305296.261405397
221.72706380998588,16028813.342801891
215.5380472730142,15860773.160430903
218.54833040930734,16074809.200188782
194.18809440666303,15628805.022519313
221.38508613036834,15883407.77344325
228.8882055117146,16230207.435015686
230.46825333728208,16227270.367009481
234.342319510356,16223308.120656004
252.62348885323692,16254423.945614312
248.01813139460074,16177693.182707021
222.08459376021204,16459161.441868901
247.709089295738,16119040.463458793
263.68686859775846,16470777.05325991
231.7629773347633,16091858.664745267
210.61817615058172,15783689.61369128
227.22304398004178,15887623.295538455
241.96052223978512,16140807.539391942
247.95569907178916,16170638.890706414
257.51795661908744,16524216.324841918
246.64967534409783,16040553.829610951
271.20064023583836,16561088.508693079
261.7462112983558,16205338.554835806
258.8692922587094,16497850.510117011
214.90216241478947,15546628.947506746
247.40045722232432,16548673.29451685
225.48228006732796,16395642.699828636
233.13314546846092,15819602.346660774
245.6509107148333,16318974.083472086
218.3325975370214,15971746.14848252
222.27767745578274,16148309.65082045
229.55381226889315,16247335.772115376
230.80607163289218,16034966.359547779
228.03171232923452,15874147.178676113
251.79490934808243,16181570.100919526
247.03846257897177,16170204.073240332
233.9234127337607,16353798.250104055
229.26525742355003,15820514.519242056
212.9813340747813,15917563.539049616
242.00392431372524,15843172.305283098
245.3036368391052,16294910.774917055
239.69066427234847,16150252.912961323
212.22977369491696,15827385.529626112
236.49030693718308,16111103.806108022
238.5657653485365,16501903.499911882
269.60848477282315,16287881.70715625
250.59175597428916,16212689.504083876
243.32092158467674,16423967.718050042
236.6768449889376,16032953.88178696
219.6161949395252,15796355.889729397
233.1631366062544,16157219.826239299
249.3993868157413,15976628.08889666
229.54863355451414,16032042.161845852
254.1556295749673,16326679.430260357
255.07963766985787,16498671.225620868
232.48580706103155,15903728.816122115
235.79928359359457,15912905.95711955
225.55235198410392,16033507.325391946
261.1343833786241,16322533.216987334
227.20838397475492,15889489.466151692
243.48153290310958,16314493.075871702
238.93103285154848,16087963.64123078
245.3057160327872,16303596.679220116
219.35273902869406,16064733.850229776
255.93270477982924,16353730.374598864
240.49524695237,16269616.855951654
228.3820597339901,16013495.077177916
258.4284416733855,16350878.975757385
238.33051358435216,15890305.348827656
189.48203275934614,15514022.045049855
255.77481148115868,16291451.857077263
230.11888491536857,15933510.312734174
251.9903095084468,16315367.356631314
239.65740273438996,15910984.423426127
255.56322493290713,16144064.531740127
261.1801504078778,16444657.152377397
203.20390250530446,15592389.592291115
268.6459668787025,16370678.931394866
226.9961291320691,15950621.195735699
249.9595729519523,16314096.957832709
266.48300513066926,16279099.768734995
267.95281764893116,16300440.39039858
239.2051368951852,16194885.139543619
217.4009387719308,15964453.686295403
238.61286057275655,16388653.725629248
249.5763560002874,16203227.585856503
244.0224133298018,16367311.526502578
242.0681947554663,16048059.536681818
209.33431378728662,15892590.022040263
261.90584977831315,16487872.843388807
225.22169898572483,15854386.205987789
225.5357579593791,15924557.150167072
269.4437427051191,16655751.1271136
244.69592091306916,16346559.679475546
248.7315988098473,16628115.512420457
224.89409789617935,15729644.755237704
260.41369787552037,16310810.561921911
229.17961785200842,16182177.745191569
222.9833383056338,15963237.60647266
216.3703643389254,15850889.475802757
224.85804492625883,15891151.284119513
248.43488824052196,16485313.475114662
242.66693722983004,15952033.098724822
256.9591943767812,16365927.567807082
234.34190808168074,15985134.939316457
216.36266233416464,15973678.104507726
254.83666100538005,16413270.461236404
230.62939652589182,15793248.708538866
251.38191617491006,16316557.213071352
248.7982582134608,16124110.065687861
220.25527464870078,16059997.50680677
256.35858759578696,16150725.902343707
268.63220308491464,16229379.407596886
228.73600467803303,16184956.717179008
205.03225324144256,15734185.43270807
256.4955404811076,16286303.94837368
250.3160115906747,16402448.937045496
226.49558858916743,15975135.125238154
226.73453664714833,16133497.1194393
237.0807863912364,16112864.618569735
228.99887225463203,16164605.59472768
244.8174859570214,16570843.114850542
229.27844699364857,15991318.300613333
239.33285926997996,16234283.182310186
236.11916086578034,16267745.719281327
208.82029188824237,15673596.46650394
225.8374585332037,15723371.443805648
239.31423939692283,16328596.746843688
217.71827497043918,15963044.372539168
227.73008045579869,16330725.262070011
210.4066990970366,15652825.469276547
248.06331330225987,16178129.391850164
228.70186064701423,16166963.831289873
242.9195021334213,16139068.929959299
237.73521551844607,16410328.82667777
241.26902944906732,16232725.36509081
210.6852731705655,15694895.687363295
245.60592393029685,16115191.765966507
220.2426599797601,15999460.361802071
266.07436467641224,16617939.52509613
249.1733164040741,16241654.006366681
203.5524376393007,15636558.64496666
240.19286144243893,16361864.022510517
221.10373573131278,15898784.894790307
235.5079275857236,16110165.344866386
224.08397122289688,15794485.001040723
241.95523969037725,16161609.57778135
231.3388680716853,15980522.359278126
194.16855110659097,15558469.385868244
238.12225909424774,15933022.91786407
258.895866586606,16246300.23337768
215.62833905217317,15788565.781773198
230.2441886616146,16058344.815795988
248.90329913771427,16178083.888302362
237.82174353109966,16263944.28153806
212.55883894706972,15766780.410220118
239.48138739490457,16098246.601121234
229.01130826944478,15911733.14560836
278.4603888997019,16506057.957429249
221.75735558971812,15853921.892661003
220.60421572086528,15917466.33296969
233.47672376187762,16054646.88886879
270.0969869638396,16482457.632311974
233.8174781114129,16405230.896192165
271.51862838814327,16628044.875686076
218.34437283587,16018204.673755124
207.57161330258137,15741277.35571132
222.9681230612237,16080298.365342679
252.59913284127677,16275469.757864762
229.8526846568994,16096596.434306404
206.5882981908409,15657988.124679407
235.3629231189598,15944190.927174311
264.0338960588932,16606023.781275876
214.0229537570026,15987117.584537264
255.2744341535106,16305103.892454624
219.75970032204478,15908138.866310365
215.3086843484663,15887977.389780438
249.18844306819068,16056105.16662503
254.22544714382724,16299556.513594503
237.97048778156167,16230183.665185856
225.5658700722274,15935546.978144033
246.05416240630686,16337069.479329808
220.95747783397658,16087485.344169239
219.8286747443775,15811077.934741892
217.07319728975898,15899192.789820082
251.46714516836545,16217351.098123705
242.86056789777464,16171121.561250644
252.99144943648065,16160165.319832606
227.34010714940194,16001535.051078575
227.61339775519406,16199641.838662047
209.1242259090893,15813188.577186648
236.10649800084877,16207922.256653855
218.44129123696297,15998494.888784785
248.87758386966593,16033390.787837371
250.7085340675721,16469492.762825562
228.78674518032327,16113973.44820396
243.1174005753155,16430530.105285939
241.18079161187453,16397287.608641407
294.9797685055354,16904768.937637817
232.50773588333175,16240629.212708764
245.5646242961423,16002639.190011047
272.6472803218777,16780844.246752053
200.47191783084406,15749041.066045025
242.45392596157606,16014129.850367298
214.62393788883205,15891811.608819671
228.3043406891098,15867766.359456025
249.66469281348125,16043314.386802556
227.6843438273884,16015073.815609945
227.56563691848186,16143979.88127135
254.52413610324493,16137345.713950643
215.8441161169408,16100162.829567084
269.18008105510427,16380703.651697174
247.3443823361329,16402640.25450957
252.6610184353859,16130073.724710513
235.99038778299476,16243413.831256744
259.3936177869549,16561063.770969927
215.3233467489831,15789121.68687039
227.60195637089396,15820861.832176993
247.36115396066893,16263605.639105445
198.78231803791942,15683376.602648066
247.24070889649778,16248096.702177336
235.3707137430065,16209585.589646092
235.8252423436214,16029228.678866658
216.7484952668004,15703565.359967388
241.87218482537742,16184299.54258617
251.14100086167645,16450302.649689203
234.18076819465767,15956410.636364648
